ID County,County,ID Year,Year,Completions,Slug County,CIP,ID CIP,Slug CIP
"05000US36047","Kings County, NY",2016,"2016",7,"kings-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36055","Monroe County, NY",2016,"2016",14,"monroe-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36059","Nassau County, NY",2016,"2016",19,"nassau-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36061","New York County, NY",2016,"2016",221,"new-york-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36067","Onondaga County, NY",2016,"2016",19,"onondaga-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36083","Rensselaer County, NY",2016,"2016",3,"rensselaer-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36103","Suffolk County, NY",2016,"2016",12,"suffolk-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US37035","Catawba County, NC",2016,"2016",2,"catawba-county-nc","Sustainability Studies","3033","sustainability-studies"
"05000US37067","Forsyth County, NC",2016,"2016",13,"forsyth-county-nc","Sustainability Studies","3033","sustainability-studies"
"05000US37139","Pasquotank County, NC",2016,"2016",0,"pasquotank-county-nc","Sustainability Studies","3033","sustainability-studies"
"05000US39017","Butler County, OH",2016,"2016",24,"butler-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39027","Clinton County, OH",2016,"2016",0,"clinton-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39035","Cuyahoga County, OH",2016,"2016",0,"cuyahoga-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39049","Franklin County, OH",2016,"2016",4,"franklin-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39057","Greene County, OH",2016,"2016",2,"greene-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US40143","Tulsa County, OK",2016,"2016",1,"tulsa-county-ok","Sustainability Studies","3033","sustainability-studies"
"05000US41003","Benton County, OR",2016,"2016",21,"benton-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US41039","Lane County, OR",2016,"2016",2,"lane-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US41047","Marion County, OR",2016,"2016",0,"marion-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US41067","Washington County, OR",2016,"2016",6,"washington-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US42003","Allegheny County, PA",2016,"2016",22,"allegheny-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42011","Berks County, PA",2016,"2016",5,"berks-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42019","Butler County, PA",2016,"2016",1,"butler-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42041","Cumberland County, PA",2016,"2016",8,"cumberland-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42049","Erie County, PA",2016,"2016",3,"erie-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42055","Franklin County, PA",2016,"2016",1,"franklin-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42101","Philadelphia County, PA",2016,"2016",12,"philadelphia-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US44007","Providence County, RI",2016,"2016",1,"providence-county-ri","Sustainability Studies","3033","sustainability-studies"
"05000US45045","Greenville County, SC",2016,"2016",9,"greenville-county-sc","Sustainability Studies","3033","sustainability-studies"
"05000US45051","Horry County, SC",2016,"2016",0,"horry-county-sc","Sustainability Studies","3033","sustainability-studies"
"05000US46027","Clay County, SD",2016,"2016",5,"clay-county-sd","Sustainability Studies","3033","sustainability-studies"
"05000US46081","Lawrence County, SD",2016,"2016",0,"lawrence-county-sd","Sustainability Studies","3033","sustainability-studies"
"05000US47037","Davidson County, TN",2016,"2016",3,"davidson-county-tn","Sustainability Studies","3033","sustainability-studies"
"05000US47051","Franklin County, TN",2016,"2016",14,"franklin-county-tn","Sustainability Studies","3033","sustainability-studies"
"05000US47157","Shelby County, TN",2016,"2016",0,"shelby-county-tn","Sustainability Studies","3033","sustainability-studies"
"05000US48113","Dallas County, TX",2016,"2016",4,"dallas-county-tx","Sustainability Studies","3033","sustainability-studies"
"05000US48347","Nacogdoches County, TX",2016,"2016",2,"nacogdoches-county-tx","Sustainability Studies","3033","sustainability-studies"
"05000US49035","Salt Lake County, UT",2016,"2016",4,"salt-lake-county-ut","Sustainability Studies","3033","sustainability-studies"
"05000US49057","Weber County, UT",2016,"2016",0,"weber-county-ut","Sustainability Studies","3033","sustainability-studies"
"05000US50005","Caledonia County, VT",2016,"2016",4,"caledonia-county-vt","Sustainability Studies","3033","sustainability-studies"
"05000US51059","Fairfax County, VA",2016,"2016",22,"fairfax-county-va","Sustainability Studies","3033","sustainability-studies"
"05000US51067","Franklin County, VA",2016,"2016",2,"franklin-county-va","Sustainability Studies","3033","sustainability-studies"
"05000US51660","Harrisonburg city, VA",2016,"2016",5,"harrisonburg-city-va","Sustainability Studies","3033","sustainability-studies"
"05000US51750","Radford city, VA",2016,"2016",1,"radford-city-va","Sustainability Studies","3033","sustainability-studies"
"05000US53073","Whatcom County, WA",2016,"2016",19,"whatcom-county-wa","Sustainability Studies","3033","sustainability-studies"
"05000US54083","Randolph County, WV",2016,"2016",3,"randolph-county-wv","Sustainability Studies","3033","sustainability-studies"
"05000US55009","Brown County, WI",2016,"2016",7,"brown-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55025","Dane County, WI",2016,"2016",8,"dane-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55031","Douglas County, WI",2016,"2016",7,"douglas-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55033","Dunn County, WI",2016,"2016",4,"dunn-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55043","Grant County, WI",2016,"2016",10,"grant-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55059","Kenosha County, WI",2016,"2016",8,"kenosha-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55063","La Crosse County, WI",2016,"2016",0,"la-crosse-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55078","Menominee County, WI",2016,"2016",1,"menominee-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55093","Pierce County, WI",2016,"2016",4,"pierce-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55139","Winnebago County, WI",2016,"2016",7,"winnebago-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US02020","Anchorage Municipality, AK",2015,"2015",6,"anchorage-municipality-ak","Sustainability Studies","3033","sustainability-studies"
"05000US04005","Coconino County, AZ",2015,"2015",12,"coconino-county-az","Sustainability Studies","3033","sustainability-studies"
"05000US04013","Maricopa County, AZ",2015,"2015",1,"maricopa-county-az","Sustainability Studies","3033","sustainability-studies"
"05000US04025","Yavapai County, AZ",2015,"2015",3,"yavapai-county-az","Sustainability Studies","3033","sustainability-studies"
"05000US05143","Washington County, AR",2015,"2015",1,"washington-county-ar","Sustainability Studies","3033","sustainability-studies"
"05000US06037","Los Angeles County, CA",2015,"2015",25,"los-angeles-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US06065","Riverside County, CA",2015,"2015",3,"riverside-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US06073","San Diego County, CA",2015,"2015",23,"san-diego-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US06075","San Francisco County, CA",2015,"2015",38,"san-francisco-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US08045","Garfield County, CO",2015,"2015",56,"garfield-county-co","Sustainability Studies","3033","sustainability-studies"
"05000US08077","Mesa County, CO",2015,"2015",5,"mesa-county-co","Sustainability Studies","3033","sustainability-studies"
"05000US08123","Weld County, CO",2015,"2015",20,"weld-county-co","Sustainability Studies","3033","sustainability-studies"
"05000US09009","New Haven County, CT",2015,"2015",0,"new-haven-county-ct","Sustainability Studies","3033","sustainability-studies"
"05000US11001","District of Columbia, DC",2015,"2015",4,"district-of-columbia-dc","Sustainability Studies","3033","sustainability-studies"
"05000US12001","Alachua County, FL",2015,"2015",40,"alachua-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12005","Bay County, FL",2015,"2015",0,"bay-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12031","Duval County, FL",2015,"2015",3,"duval-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12057","Hillsborough County, FL",2015,"2015",43,"hillsborough-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12103","Pinellas County, FL",2015,"2015",10,"pinellas-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12107","Putnam County, FL",2015,"2015",0,"putnam-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US13051","Chatham County, GA",2015,"2015",6,"chatham-county-ga","Sustainability Studies","3033","sustainability-studies"
"05000US13257","Stephens County, GA",2015,"2015",0,"stephens-county-ga","Sustainability Studies","3033","sustainability-studies"
"05000US15003","Honolulu County, HI",2015,"2015",15,"honolulu-county-hi","Sustainability Studies","3033","sustainability-studies"
"05000US15009","Maui County, HI",2015,"2015",0,"maui-county-hi","Sustainability Studies","3033","sustainability-studies"
"05000US17031","Cook County, IL",2015,"2015",37,"cook-county-il","Sustainability Studies","3033","sustainability-studies"
"05000US18127","Porter County, IN",2015,"2015",0,"porter-county-in","Sustainability Studies","3033","sustainability-studies"
"05000US18141","St. Joseph County, IN",2015,"2015",1,"st-joseph-county-in","Sustainability Studies","3033","sustainability-studies"
"05000US19103","Johnson County, IA",2015,"2015",48,"johnson-county-ia","Sustainability Studies","3033","sustainability-studies"
"05000US20161","Riley County, KS",2015,"2015",2,"riley-county-ks","Sustainability Studies","3033","sustainability-studies"
"05000US24510","Baltimore city, MD",2015,"2015",1,"baltimore-city-md","Sustainability Studies","3033","sustainability-studies"
"05000US25005","Bristol County, MA",2015,"2015",2,"bristol-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25009","Essex County, MA",2015,"2015",2,"essex-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25013","Hampden County, MA",2015,"2015",6,"hampden-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25015","Hampshire County, MA",2015,"2015",11,"hampshire-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25017","Middlesex County, MA",2015,"2015",1,"middlesex-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25025","Suffolk County, MA",2015,"2015",2,"suffolk-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US26025","Calhoun County, MI",2015,"2015",1,"calhoun-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26049","Genesee County, MI",2015,"2015",0,"genesee-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26061","Houghton County, MI",2015,"2015",7,"houghton-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26081","Kent County, MI",2015,"2015",18,"kent-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26125","Oakland County, MI",2015,"2015",0,"oakland-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26163","Wayne County, MI",2015,"2015",0,"wayne-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US29510","St. Louis city, MO",2015,"2015",3,"st-louis-city-mo","Sustainability Studies","3033","sustainability-studies"
"05000US30063","Missoula County, MT",2015,"2015",3,"missoula-county-mt","Sustainability Studies","3033","sustainability-studies"
"05000US31055","Douglas County, NE",2015,"2015",2,"douglas-county-ne","Sustainability Studies","3033","sustainability-studies"
"05000US33005","Cheshire County, NH",2015,"2015",0,"cheshire-county-nh","Sustainability Studies","3033","sustainability-studies"
"05000US33013","Merrimack County, NH",2015,"2015",8,"merrimack-county-nh","Sustainability Studies","3033","sustainability-studies"
"05000US33017","Strafford County, NH",2015,"2015",3,"strafford-county-nh","Sustainability Studies","3033","sustainability-studies"
"05000US34001","Atlantic County, NJ",2015,"2015",10,"atlantic-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US34005","Burlington County, NJ",2015,"2015",1,"burlington-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US34031","Passaic County, NJ",2015,"2015",2,"passaic-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US34039","Union County, NJ",2015,"2015",1,"union-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US36029","Erie County, NY",2015,"2015",1,"erie-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36047","Kings County, NY",2015,"2015",7,"kings-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36055","Monroe County, NY",2015,"2015",15,"monroe-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36059","Nassau County, NY",2015,"2015",7,"nassau-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36061","New York County, NY",2015,"2015",225,"new-york-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36067","Onondaga County, NY",2015,"2015",1,"onondaga-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36083","Rensselaer County, NY",2015,"2015",2,"rensselaer-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36103","Suffolk County, NY",2015,"2015",12,"suffolk-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US37035","Catawba County, NC",2015,"2015",0,"catawba-county-nc","Sustainability Studies","3033","sustainability-studies"
"05000US37067","Forsyth County, NC",2015,"2015",2,"forsyth-county-nc","Sustainability Studies","3033","sustainability-studies"
"05000US37139","Pasquotank County, NC",2015,"2015",0,"pasquotank-county-nc","Sustainability Studies","3033","sustainability-studies"
"05000US39017","Butler County, OH",2015,"2015",20,"butler-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39027","Clinton County, OH",2015,"2015",4,"clinton-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39035","Cuyahoga County, OH",2015,"2015",0,"cuyahoga-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39049","Franklin County, OH",2015,"2015",2,"franklin-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39057","Greene County, OH",2015,"2015",2,"greene-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US41003","Benton County, OR",2015,"2015",15,"benton-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US41039","Lane County, OR",2015,"2015",10,"lane-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US41047","Marion County, OR",2015,"2015",2,"marion-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US41067","Washington County, OR",2015,"2015",6,"washington-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US42003","Allegheny County, PA",2015,"2015",11,"allegheny-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42041","Cumberland County, PA",2015,"2015",5,"cumberland-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42049","Erie County, PA",2015,"2015",1,"erie-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42055","Franklin County, PA",2015,"2015",1,"franklin-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42101","Philadelphia County, PA",2015,"2015",29,"philadelphia-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US44007","Providence County, RI",2015,"2015",1,"providence-county-ri","Sustainability Studies","3033","sustainability-studies"
"05000US45045","Greenville County, SC",2015,"2015",16,"greenville-county-sc","Sustainability Studies","3033","sustainability-studies"
"05000US45051","Horry County, SC",2015,"2015",0,"horry-county-sc","Sustainability Studies","3033","sustainability-studies"
"05000US46027","Clay County, SD",2015,"2015",6,"clay-county-sd","Sustainability Studies","3033","sustainability-studies"
"05000US46081","Lawrence County, SD",2015,"2015",5,"lawrence-county-sd","Sustainability Studies","3033","sustainability-studies"
"05000US47037","Davidson County, TN",2015,"2015",3,"davidson-county-tn","Sustainability Studies","3033","sustainability-studies"
"05000US47157","Shelby County, TN",2015,"2015",0,"shelby-county-tn","Sustainability Studies","3033","sustainability-studies"
"05000US48113","Dallas County, TX",2015,"2015",10,"dallas-county-tx","Sustainability Studies","3033","sustainability-studies"
"05000US48347","Nacogdoches County, TX",2015,"2015",2,"nacogdoches-county-tx","Sustainability Studies","3033","sustainability-studies"
"05000US49035","Salt Lake County, UT",2015,"2015",4,"salt-lake-county-ut","Sustainability Studies","3033","sustainability-studies"
"05000US49057","Weber County, UT",2015,"2015",0,"weber-county-ut","Sustainability Studies","3033","sustainability-studies"
"05000US50005","Caledonia County, VT",2015,"2015",8,"caledonia-county-vt","Sustainability Studies","3033","sustainability-studies"
"05000US51059","Fairfax County, VA",2015,"2015",14,"fairfax-county-va","Sustainability Studies","3033","sustainability-studies"
"05000US51067","Franklin County, VA",2015,"2015",2,"franklin-county-va","Sustainability Studies","3033","sustainability-studies"
"05000US51660","Harrisonburg city, VA",2015,"2015",0,"harrisonburg-city-va","Sustainability Studies","3033","sustainability-studies"
"05000US51750","Radford city, VA",2015,"2015",0,"radford-city-va","Sustainability Studies","3033","sustainability-studies"
"05000US51790","Staunton city, VA",2015,"2015",0,"staunton-city-va","Sustainability Studies","3033","sustainability-studies"
"05000US53033","King County, WA",2015,"2015",0,"king-county-wa","Sustainability Studies","3033","sustainability-studies"
"05000US53073","Whatcom County, WA",2015,"2015",7,"whatcom-county-wa","Sustainability Studies","3033","sustainability-studies"
"05000US54083","Randolph County, WV",2015,"2015",5,"randolph-county-wv","Sustainability Studies","3033","sustainability-studies"
"05000US55009","Brown County, WI",2015,"2015",4,"brown-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55025","Dane County, WI",2015,"2015",10,"dane-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55031","Douglas County, WI",2015,"2015",1,"douglas-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55033","Dunn County, WI",2015,"2015",10,"dunn-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55043","Grant County, WI",2015,"2015",3,"grant-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55059","Kenosha County, WI",2015,"2015",3,"kenosha-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55063","La Crosse County, WI",2015,"2015",4,"la-crosse-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55078","Menominee County, WI",2015,"2015",0,"menominee-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55093","Pierce County, WI",2015,"2015",2,"pierce-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55139","Winnebago County, WI",2015,"2015",0,"winnebago-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US02020","Anchorage Municipality, AK",2014,"2014",3,"anchorage-municipality-ak","Sustainability Studies","3033","sustainability-studies"
"05000US04013","Maricopa County, AZ",2014,"2014",0,"maricopa-county-az","Sustainability Studies","3033","sustainability-studies"
"05000US04025","Yavapai County, AZ",2014,"2014",2,"yavapai-county-az","Sustainability Studies","3033","sustainability-studies"
"05000US05143","Washington County, AR",2014,"2014",4,"washington-county-ar","Sustainability Studies","3033","sustainability-studies"
"05000US06037","Los Angeles County, CA",2014,"2014",14,"los-angeles-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US06065","Riverside County, CA",2014,"2014",1,"riverside-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US06073","San Diego County, CA",2014,"2014",22,"san-diego-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US08045","Garfield County, CO",2014,"2014",36,"garfield-county-co","Sustainability Studies","3033","sustainability-studies"
"05000US08077","Mesa County, CO",2014,"2014",0,"mesa-county-co","Sustainability Studies","3033","sustainability-studies"
"05000US08123","Weld County, CO",2014,"2014",17,"weld-county-co","Sustainability Studies","3033","sustainability-studies"
"05000US09009","New Haven County, CT",2014,"2014",0,"new-haven-county-ct","Sustainability Studies","3033","sustainability-studies"
"05000US11001","District of Columbia, DC",2014,"2014",4,"district-of-columbia-dc","Sustainability Studies","3033","sustainability-studies"
"05000US12001","Alachua County, FL",2014,"2014",40,"alachua-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12005","Bay County, FL",2014,"2014",2,"bay-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12031","Duval County, FL",2014,"2014",0,"duval-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12057","Hillsborough County, FL",2014,"2014",22,"hillsborough-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12103","Pinellas County, FL",2014,"2014",0,"pinellas-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12107","Putnam County, FL",2014,"2014",1,"putnam-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US13051","Chatham County, GA",2014,"2014",4,"chatham-county-ga","Sustainability Studies","3033","sustainability-studies"
"05000US13257","Stephens County, GA",2014,"2014",0,"stephens-county-ga","Sustainability Studies","3033","sustainability-studies"
"05000US15003","Honolulu County, HI",2014,"2014",24,"honolulu-county-hi","Sustainability Studies","3033","sustainability-studies"
"05000US15009","Maui County, HI",2014,"2014",1,"maui-county-hi","Sustainability Studies","3033","sustainability-studies"
"05000US17031","Cook County, IL",2014,"2014",42,"cook-county-il","Sustainability Studies","3033","sustainability-studies"
"05000US18127","Porter County, IN",2014,"2014",0,"porter-county-in","Sustainability Studies","3033","sustainability-studies"
"05000US19103","Johnson County, IA",2014,"2014",45,"johnson-county-ia","Sustainability Studies","3033","sustainability-studies"
"05000US20161","Riley County, KS",2014,"2014",3,"riley-county-ks","Sustainability Studies","3033","sustainability-studies"
"05000US24510","Baltimore city, MD",2014,"2014",2,"baltimore-city-md","Sustainability Studies","3033","sustainability-studies"
"05000US25005","Bristol County, MA",2014,"2014",4,"bristol-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25013","Hampden County, MA",2014,"2014",4,"hampden-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25015","Hampshire County, MA",2014,"2014",13,"hampshire-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US26049","Genesee County, MI",2014,"2014",0,"genesee-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26061","Houghton County, MI",2014,"2014",4,"houghton-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26081","Kent County, MI",2014,"2014",15,"kent-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26125","Oakland County, MI",2014,"2014",0,"oakland-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US29161","Phelps County, MO",2014,"2014",0,"phelps-county-mo","Sustainability Studies","3033","sustainability-studies"
"05000US29510","St. Louis city, MO",2014,"2014",6,"st-louis-city-mo","Sustainability Studies","3033","sustainability-studies"
"05000US33005","Cheshire County, NH",2014,"2014",0,"cheshire-county-nh","Sustainability Studies","3033","sustainability-studies"
"05000US33013","Merrimack County, NH",2014,"2014",1,"merrimack-county-nh","Sustainability Studies","3033","sustainability-studies"
"05000US33017","Strafford County, NH",2014,"2014",1,"strafford-county-nh","Sustainability Studies","3033","sustainability-studies"
"05000US34001","Atlantic County, NJ",2014,"2014",3,"atlantic-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US34005","Burlington County, NJ",2014,"2014",1,"burlington-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US34031","Passaic County, NJ",2014,"2014",3,"passaic-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US34039","Union County, NJ",2014,"2014",16,"union-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US36029","Erie County, NY",2014,"2014",1,"erie-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36047","Kings County, NY",2014,"2014",3,"kings-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36055","Monroe County, NY",2014,"2014",9,"monroe-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36059","Nassau County, NY",2014,"2014",2,"nassau-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36061","New York County, NY",2014,"2014",246,"new-york-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36067","Onondaga County, NY",2014,"2014",12,"onondaga-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36083","Rensselaer County, NY",2014,"2014",1,"rensselaer-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36103","Suffolk County, NY",2014,"2014",6,"suffolk-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US37139","Pasquotank County, NC",2014,"2014",2,"pasquotank-county-nc","Sustainability Studies","3033","sustainability-studies"
"05000US37181","Vance County, NC",2014,"2014",0,"vance-county-nc","Sustainability Studies","3033","sustainability-studies"
"05000US39017","Butler County, OH",2014,"2014",14,"butler-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39049","Franklin County, OH",2014,"2014",1,"franklin-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39057","Greene County, OH",2014,"2014",1,"greene-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US41003","Benton County, OR",2014,"2014",4,"benton-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US41039","Lane County, OR",2014,"2014",12,"lane-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US41047","Marion County, OR",2014,"2014",0,"marion-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US41067","Washington County, OR",2014,"2014",9,"washington-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US42003","Allegheny County, PA",2014,"2014",12,"allegheny-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42041","Cumberland County, PA",2014,"2014",6,"cumberland-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42049","Erie County, PA",2014,"2014",3,"erie-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42055","Franklin County, PA",2014,"2014",2,"franklin-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42101","Philadelphia County, PA",2014,"2014",32,"philadelphia-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US45045","Greenville County, SC",2014,"2014",9,"greenville-county-sc","Sustainability Studies","3033","sustainability-studies"
"05000US46027","Clay County, SD",2014,"2014",3,"clay-county-sd","Sustainability Studies","3033","sustainability-studies"
"05000US47037","Davidson County, TN",2014,"2014",0,"davidson-county-tn","Sustainability Studies","3033","sustainability-studies"
"05000US48113","Dallas County, TX",2014,"2014",3,"dallas-county-tx","Sustainability Studies","3033","sustainability-studies"
"05000US49035","Salt Lake County, UT",2014,"2014",1,"salt-lake-county-ut","Sustainability Studies","3033","sustainability-studies"
"05000US49057","Weber County, UT",2014,"2014",3,"weber-county-ut","Sustainability Studies","3033","sustainability-studies"
"05000US50005","Caledonia County, VT",2014,"2014",2,"caledonia-county-vt","Sustainability Studies","3033","sustainability-studies"
"05000US51059","Fairfax County, VA",2014,"2014",13,"fairfax-county-va","Sustainability Studies","3033","sustainability-studies"
"05000US51067","Franklin County, VA",2014,"2014",1,"franklin-county-va","Sustainability Studies","3033","sustainability-studies"
"05000US51750","Radford city, VA",2014,"2014",2,"radford-city-va","Sustainability Studies","3033","sustainability-studies"
"05000US51790","Staunton city, VA",2014,"2014",16,"staunton-city-va","Sustainability Studies","3033","sustainability-studies"
"05000US53033","King County, WA",2014,"2014",0,"king-county-wa","Sustainability Studies","3033","sustainability-studies"
"05000US54083","Randolph County, WV",2014,"2014",3,"randolph-county-wv","Sustainability Studies","3033","sustainability-studies"
"05000US55009","Brown County, WI",2014,"2014",0,"brown-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55025","Dane County, WI",2014,"2014",9,"dane-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55031","Douglas County, WI",2014,"2014",2,"douglas-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55033","Dunn County, WI",2014,"2014",16,"dunn-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55059","Kenosha County, WI",2014,"2014",5,"kenosha-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55063","La Crosse County, WI",2014,"2014",1,"la-crosse-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55078","Menominee County, WI",2014,"2014",1,"menominee-county-wi","Sustainability Studies","3033","sustainability-studies"
